energy_eV,sample_background_counts_fit,ob_background_counts_fit
6.07842960221,4049.27503053,4463.50723048
6.10177834038,4080.18186106,4502.15013387
6.12521676679,4111.36036427,4541.22020383
6.14874522593,4142.81201162,4580.72170296
6.17236406365,4174.53826156,4620.65892172
6.19607362712,4206.54055887,4661.03617823
6.21987426483,4238.82033408,4701.85781791
6.24376632663,4271.37900287,4743.12821325
6.26775016369,4304.21796548,4784.85176345
6.29182612855,4337.33860606,4827.03289411
6.3159945751,4370.74229203,4869.67605691
6.34025585857,4404.43037347,4912.78572919
6.36461033558,4438.40418249,4956.36641363
6.3890583641,4472.66503251,5000.42263782
6.4136003035,4507.21421767,5044.95895386
6.4382365145,4542.05301211,5089.9799379
6.46296735923,4577.18266934,5135.49018974
6.48779320119,4612.60442149,5181.49433232
6.5127144053,4648.3194787,5227.99701122
6.53773133787,4684.32902836,5275.00289421
6.5628443666,4720.63423441,5322.51667066
6.58805386064,4757.23623665,5370.543051
6.61336019052,4794.13615003,5419.0867662
6.63876372821,4831.33506389,5468.15256713
6.66426484713,4868.83404122,5517.74522394
6.68986392209,4906.63411799,5567.86952547
6.71556132937,4944.73630233,5618.53027857
6.7413574467,4983.14157382,5669.73230743
6.76725265323,5021.85088272,5721.48045286
6.7932473296,5060.86514923,5773.77957158
6.8193418579,5100.18526269,5826.63453549
6.84553662168,5139.81208085,5880.05023085
6.87183200596,5179.74642907,5934.03155756
6.89822839726,5219.98909953,5988.58342826
6.92472618358,5260.54085049,6043.71076753
6.95132575438,5301.40240547,6099.41851104
6.97802750066,5342.57445246,6155.71160461
7.00483181489,5384.05764317,6212.5950033
7.03173909106,5425.85259218,6270.07367049
7.05874972468,5467.95987616,6328.15257689
7.08586411276,5510.38003311,6386.83669955
7.11308265385,5553.11356151,6446.13102081
7.14040574803,5596.16091955,6506.04052728
7.16783379692,5639.52252431,6566.57020875
7.19536720366,5683.19875099,6627.72505704
7.22300637297,5727.18993206,6689.51006496
7.2507517111,5771.49635651,6751.93022503
7.27860362588,5816.11826901,6814.99052838
7.30656252669,5861.05586914,6878.69596348
7.33462882449,5906.30931058,6943.05151492
7.36280293182,5951.87870032,7008.06216208
7.39108526281,5997.76409787,7073.73287789
7.41947623316,6043.96551447,7140.06862743
7.44797626019,6090.48291233,7207.07436661
7.47658576281,6137.3162038,7274.75504074
7.50530516154,6184.46525065,7343.11558311
7.53413487853,6231.92986328,7412.16091354
7.56307533752,6279.70979995,7481.89593688
7.59212696391,6327.80476605,7552.32554151
7.62129018472,6376.21441331,7623.45459775
7.65056542861,6424.93833911,7695.28795634
7.67995312589,6473.97608573,7767.83044676
7.70945370852,6523.32713961,7841.08687564
7.73906761011,6572.99093064,7915.06202507
7.76879526597,6622.96683152,7989.76065088
7.79863711303,6673.25415696,8065.18748094
7.82859358995,6723.85216309,8141.34721335
7.85866513704,6774.76004677,8218.24451469
7.88885219631,6825.97694492,8295.88401813
7.91915521147,6877.50193389,8374.27032165
7.94957462795,6929.33402882,8453.40798609
7.98011089286,6981.47218308,8533.30153324
8.01076445505,7033.91528759,8613.95544392
8.04153576509,7086.66217034,8695.37415595
8.07242527528,7139.71159573,8777.56206219
8.10343343964,7193.06226412,8860.52350847
8.13456071397,7246.71281123,8944.2627915
8.16580755578,7300.66180769,9028.78415683
8.19717442438,7354.9077585,9114.09179665
8.2286617808,7409.44910262,9200.18984768
8.26027008789,7464.28421252,9287.08238897
8.29199981022,7519.4113937,9374.77343967
8.3238514142,7574.82888438,9463.26695682
8.355825368,7630.53485506,9552.56683302
8.3879221416,7686.52740822,9642.6768942
8.42014220677,7742.80457796,9733.60089726
8.4524860371,7799.36432972,9825.34252771
8.48495410802,7856.20456002,9917.90539734
8.51754689676,7913.3230962,10011.2930417
8.55026488239,7970.71769623,10105.508918
8.58310854582,8028.38604851,10200.556402
8.61607836982,8086.32577171,10296.4387864
8.64917483899,8144.53441468,10393.1592777
8.68239843982,8203.00945633,10490.7209938
8.71574966063,8261.7483056,10589.1269618
8.74922899167,8320.74830138,10688.380115
8.78283692502,8380.00671262,10788.4832906
8.81657395468,8439.52073826,10889.439227
8.85044057654,8499.2875074,10991.2505612
8.8844372884,8559.30407937,11093.9198262
8.91856458997,8619.56744392,11197.4494485
8.95282298286,8680.07452135,11301.841745
8.98721297064,8740.82216281,11407.0989207
9.0217350588,8801.80715055,11513.2230662
9.05638975476,8863.0261982,11620.2161543
9.0911775679,8924.47595116,11728.080038
9.12609900955,8986.15298697,11836.8164476
9.16115459303,9048.05381574,11946.4269875
9.1963448336,9110.17488065,12056.9131343
9.2316702485,9172.51255848,12168.2762335
9.26713135699,9235.06316011,12280.5174967
9.30272868028,9297.82293121,12393.6379992
9.33846274162,9360.78805284,12507.6386772
9.37433406625,9423.9546422,12622.5203249
9.41034318144,9487.31875332,12738.2835918
9.44649061646,9550.87637789,12854.9289802
9.48277690263,9614.6234461,12972.456842
9.51920257333,9678.55582754,13090.8673765
9.55576816397,9742.66933212,13210.1606273
9.59247421199,9806.95971104,13330.3364799
9.62932125695,9871.4226579,13451.3946589
9.66630984044,9936.0538097,13573.334725
9.70344050614,10000.8487481,13696.1560731
9.74071379984,10065.8030003,13819.8579288
9.77813026939,10130.9120409,13944.4393464
9.81569046478,10196.1712924,14069.8992059
9.85339493808,10261.5761273,14196.236211
9.89124424351,10327.1218689,14323.4488857
9.9292389374,10392.803793,14451.5355726
9.96737957822,10458.6171296,14580.4944298
10.0056667266,10524.557064,14710.3234289
10.0441009453,10590.6187389,14841.0203523
10.0826827992,10656.7972555,14972.5827909
10.1214128555,10723.087676,15105.0081417
10.1602916835,10789.4850244,15238.2936055
10.1993198546,10855.9842891,15372.4361849
10.2384979424,10922.5804246,15507.4326815
10.2778265229,10989.2683529,15643.2796945
10.3173061741,11056.0429665,15779.9736178
10.3569374763,11122.8991293,15917.5106385
10.396721012,11189.8316796,16055.8867346
10.4366573661,11256.8354316,16195.0976731
10.4767471255,11323.9051781,16335.1390084
10.5169908795,11391.0356925,16476.0060798
10.5573892196,11458.2217309,16617.6940104
10.5979427396,11525.4580349,16760.197705
10.6386520357,11592.7393338,16903.5118489
10.6795177061,11660.0603468,17047.6309056
10.7205403516,11727.4157859,17192.549116
10.7617205751,11794.8003584,17338.2604969
10.803058982,11862.2087693,17484.7588393
10.8445561798,11929.635724,17632.0377075
10.8862127786,11997.0759313,17780.0904378
10.9280293905,12064.5241059,17928.9101375
10.9700066303,12131.9749711,18078.4896839
11.012145115,12199.423262,18228.8217234
11.0544454639,12266.8637281,18379.8986706
11.0969082988,12334.2911365,18531.7127078
11.1395342439,12401.7002747,18684.2557844
11.1823239257,12469.0859537,18837.5196163
11.2252779731,12536.4430112,18991.4956853
11.2683970176,12603.7663146,19146.1752395
11.3116816929,12671.0507641,19301.5492924
11.3551326352,12738.2912964,19457.6086232
11.3987504833,12805.4828871,19614.343777
11.4425358782,12872.6205549,19771.7450645
11.4864894635,12939.6993644,19929.8025627
11.5306118854,13006.7144296,20088.5061155
11.5749037922,13073.6609175,20247.8453335
11.6193658352,13140.5340512,20407.8095955
11.6639986677,13207.3291137,20568.3880486
11.7088029459,13274.0414514,20729.5696098
11.7537793284,13340.6664775,20891.3429664
11.7989284761,13407.1996758,21053.6965779
11.8442510528,13473.636604,21216.6186767
11.8897477246,13539.9728979,21380.0972699
11.9354191603,13606.2042747,21544.1201409
11.9812660311,13672.3265365,21708.6748511
12.027289011,13738.3355749,21873.7487418
12.0734887765,13804.2273737,22039.3289362
12.1198660066,13869.9980136,22205.402342
12.166421383,13935.6436757,22371.955653
12.21315559,14001.160645,22538.9753524
12.2600693146,14066.545315,22706.4477147
12.3071632463,14131.794191,22874.3588092
12.3544380773,14196.9038943,23042.6945026
12.4018945025,14261.8711661,23211.4404619
12.4495332195,14326.6928715,23380.5821581
12.4973549285,14391.3660035,23550.1048695
12.5453603324,14455.8876868,23719.9936853
12.5935501368,14520.2551821,23890.233509
12.6419250501,14584.4658899,24060.8090629
12.6904857833,14648.5173548,24231.7048918
12.7392330501,14712.4072694,24402.9053671
12.7881675672,14776.1334783,24574.3946917
12.8372900537,14839.6939826,24746.1569041
12.8866012317,14903.0869434,24918.1758833
12.9361018261,14966.3106865,25090.4353535
12.9857925644,15029.363706,25262.9188896
13.035674177,15092.2446692,25435.6099217
13.0857473971,15154.9524198,25608.4917412
13.1360129607,15217.4859828,25781.5475059
13.1864716066,15279.8445683,25954.7602456
13.2371240766,15342.027576,26128.1128682
13.2879711152,15404.0345991,26301.5881658
13.3390134696,15465.8654286,26475.1688205
13.3902518903,15527.5200574,26648.8374108
13.4416871303,15588.998685,26822.5764186
13.4933199457,15650.3017211,26996.3682349
13.5451510954,15711.4297902,27170.1951676
13.5971813412,15772.3837358,27344.0394477
13.649411448,15833.1646246,27517.8832365
13.7018421834,15893.773751,27691.7086334
13.7544743181,15954.212641,27865.4976824
13.8073086257,16014.4830568,28039.2323805
13.8603458829,16074.5870011,28212.8946848
13.9135868692,16134.5267211,28386.4665204
13.9670323671,16194.3047135,28559.9297886
14.0206831623,16253.923728,28733.2663748
14.0745400434,16313.3867725,28906.4581568
14.1286038019,16372.6971169,29079.487013
14.1828752326,16431.8582978,29252.3348311
14.2373551332,16490.874123,29424.9835167
14.2920443044,16549.7486756,29597.4150017
14.3469435502,16608.4863189,29769.6112536
14.4020536774,16667.0917008,29941.5542841
14.4573754961,16725.5697581,30113.2261586
14.5129098195,16783.9257214,30284.6090048
14.5686574638,16842.1651197,30455.6850226
14.6246192485,16900.2937847,30626.4364929
14.6807959961,16958.317856,30796.8457877
14.7371885324,17016.2437855,30966.8953793
14.7937976862,17074.0783423,31136.5678499
14.8506242897,17131.8286176,31305.8459018
14.9076691781,17189.5020295,31474.7123668
14.9649331899,17247.1063279,31643.1502164
15.0224171668,17304.6495999,31811.1425715
15.0801219537,17362.1402745,31978.672713
15.1380483989,17419.587128,32145.7240912
15.1961973538,17476.999289,32312.2803368
15.254569673,17534.3862441,32478.3252705
15.3131662147,17591.757843,32643.8429136
15.37198784,17649.1243043,32808.8174984
15.4310354136,17706.4962209,32973.2334783
15.4903098034,17763.8845659,33137.0755386
15.5498118806,17821.3006983,33300.3286068
15.60954252,17878.7563692,33462.9778631
15.6695025993,17936.2637277,33625.0087507
15.729693,17993.8353271,33786.406987
15.7901146069,18051.4841316,33947.1585733
15.8507683079,18109.2235225,34107.2498061
15.9116549946,18167.0673051,34266.6672872
15.972775562,18225.0297156,34425.3979345
16.0341309086,18283.125428,34583.4289926
16.095721936,18341.3695616,34740.7480432
16.1575495497,18399.7776881,34897.3430158
16.2196146584,18458.3658397,35053.2021983
16.2819181744,18517.1505166,35208.3142473
16.3444610134,18576.1486954,35362.6681988
16.4072440949,18635.3778374,35516.2534787
16.4702683415,18694.8558973,35669.0599129
16.5335346798,18754.6013317,35821.0777382
16.5970440395,18814.6331091,35972.2976123
16.6607973543,18874.9707187,36122.7106242
16.7247955612,18935.6341806,36272.3083047
16.7890396009,18996.6440556,36421.0826363
16.8535304177,19058.0214564,36569.0260634
16.9182689595,19119.7880576,36716.1315028
16.9832561779,19181.9661075,36862.3923532
17.0484930282,19244.5784399,37007.8025056
17.1139804692,19307.6484856,37152.3563532
17.1797194635,19371.2002856,37296.0488009
17.2457109774,19435.2585034,37438.8752754
17.3119559809,19499.8484391,37580.831735
17.3784554477,19564.996043,37721.9146789
17.4452103552,19630.7279303,37862.1211569
17.5122216848,19697.0713962,38001.4487792
17.5794904212,19764.0544311,38139.8957251
17.6470175534,19831.7057376,38277.4607532
17.7148040738,19900.0547467,38414.1432099
17.7828509789,19969.1316359,38549.9430388
17.8511592688,20038.9673469,38684.8607901
17.9197299476,20109.5936051,38818.8976291
17.9885640232,20181.042939,38952.0553453
18.0576625073,20253.3487008,39084.3363616
18.1270264157,20326.5450877,39215.7437423
18.1966567678,20400.6671643,39346.2812025
18.2665545872,20475.7508856,39475.9531164
18.3367209013,20551.8331208,39604.7645255
18.4071567413,20628.9516788,39732.7211478
18.4778631427,20707.1453339,39859.8293856
18.5488411447,20786.4538533,39986.0963338
18.6200917907,20866.9180249,40111.5297885
18.6916161278,20948.5796872,40236.138255
18.7634152074,21031.4817598,40359.9309558
18.8354900849,21115.6682753,40482.9178389
18.9078418197,21201.1844125,40605.1095858
18.9804714752,21288.0765313,40726.5176192
19.053380119,21376.392209,40847.1541114
19.1265688228,21466.1802776,40967.0319919
19.2000386623,21557.4908632,41086.1649554
19.2737907176,21650.3754271,41204.5674697
19.3478260725,21744.8868084,41322.2547834
19.4221458154,21841.0792685,41439.2429341
19.4967510386,21939.0085377,41555.5487559
19.5716428388,22038.7318635,41671.1898877
19.6468223168,22140.3080611,41786.1847806
19.7222905775,22243.797566,41900.5527064
19.7980487304,22349.2624893,42014.3137651
19.8740978889,22456.7666751,42127.4888933
19.9504391708,22566.3757599,42240.0998723
20.0270736983,22678.1572356,42352.1693359
20.1040025979,22792.1805146,42463.7207794
20.1812270002,22908.5169978,42574.7785673
20.2587480403,23027.2401459,42685.3679421
20.3365668578,23148.4255537,42795.515033
20.4146845964,23272.1510274,42905.2468649
20.4931024044,23398.4966659,43014.5913667
20.5718214345,23527.5449456,43123.5773812
20.6508428436,23659.3808084,43232.234674
20.7301677933,23794.0917546,43340.5939432
20.8097974496,23931.7679391,43448.6868291
20.889732983,24072.5022728,43556.5459243
20.9699755683,24216.3905279,43664.2047843
21.050526385,24363.5314486,43771.6979377
21.1313866172,24514.0268661,43879.0608971
21.2125574534,24667.9818199,43986.330171
21.2940400866,24825.504684,44093.5432747
21.3758357147,24986.7072988,44200.7387427
21.4579455397,25151.7051099,44307.9561413
21.5403707688,25320.617313,44415.236081
21.6231126133,25493.5670048,44522.6202301
21.7061722896,25670.6813428,44630.1513287
21.7895510184,25852.0917109,44737.8732027
21.8732500254,26037.9338936,44845.8307791
21.9572705408,26228.3482591,44954.0701009
22.0416137995,26423.4799497,45062.6383439
22.1262810414,26623.479083,45171.583833
22.211273511,26828.5009616,45280.9560598
22.2965924574,27038.7062939,45390.8057005
22.3822391349,27254.2614244,45501.1846354
22.4682148022,27475.3385772,45612.1459679
22.5545207231,27702.1161096,45723.7440456
22.6411581662,27934.7787793,45836.0344813
22.728128405,28173.5180248,45949.0741756
22.8154327178,28418.5322594,46062.9213403
22.9030723879,28670.0271806,46177.6355224
22.9910487034,28928.2160942,46293.2776298
23.0793629575,29193.3202559,46409.9099576
23.1680164484,29465.5692295,46527.5962158
23.257010479,29745.2012635,46646.4015582
23.3463463575,30032.4636881,46766.3926127
23.436025397,30327.613331,46887.6375125
23.5260489156,30630.9169566,47010.2059291
23.6164182367,30942.6517267,47134.169107
23.7071346885,31263.1056868,47259.5998988
23.7981996045,31592.5782766,47386.5728035
23.8896143231,31931.3808692,47515.1640049
23.981380188,32279.8373377,47645.4514132
24.0734985481,32638.284653,47777.5147068
24.1659707574,33007.0735139,47911.4353778
24.2587981752,33386.5690113,48047.2967779
24.3519821658,33777.1513281,48185.184167
24.445524099,34179.2164785,48325.1847648
24.5394253496,34593.1770876,48467.3878027
24.633687298,35019.463214,48611.88458
24.7283113296,35458.523219,48758.7685216
24.8232988354,35910.8246839,48908.1352381
24.9186512114,36376.8553796,49060.0825893
25.0143698593,36857.1242912,49214.7107498
25.110456186,37352.1627007,49372.1222781
25.2069116038,37862.5253324,49532.4221883
25.3037375305,38388.7915641,49695.718025
25.4009353893,38931.5667088,49862.119942
25.498506609,39491.4833716,50031.740784
25.5964526236,40069.2028859,50204.6961722
25.6947748729,40665.4168346,50381.1045933
25.793474802,41280.8486622,50561.0874931
25.8925538617,41916.2553826,50744.7693738
25.9920135085,42572.4293909,50932.2778955
26.091855204,43250.2003835,51123.7439825
26.1920804161,43950.437396,51319.3019346
26.2926906177,44674.0509659,51519.0895426
26.3936872878,45421.9954286,51723.2482094
26.4950719108,46195.2713556,51931.9230769
26.5968459771,46994.9281448,52145.2631576
26.6990109824,47822.066774,52363.421473
26.8015684286,48677.8427277,52586.5551976
26.9045198231,49563.4691102,52814.8258098
27.0078666792,50480.2199574,53048.3992494
27.1116105158,51429.4337623,53287.446082
27.215752858,52412.5172285,53532.1416712
27.3202952364,53430.9492675,53782.6663586
27.4252391877,54486.2852593,54039.2056513
27.5305862545,55580.1615927,54301.9504188
27.6363379852,56714.3005079,54571.0970985
27.7424959342,57890.5152622,54846.8479105
27.8490616619,59110.7156426,55129.4110825
27.9560367347,60376.9138517,55419.0010844
28.0634227249,61691.2307939,55715.8388752
28.1712212111,63055.9027921,56020.1521593
28.2794337777,64473.2887682,56332.1756564
28.3880620153,65945.8779205,56652.1513831
28.4971075206,67476.2979381,56980.3289482
28.6065718964,69067.3237924,57316.9658609
28.7164567517,70721.8871497,57662.3278548
28.8267637016,72443.0864552,58016.6892262
28.9374943676,74234.1977379,58380.333189
29.0486503772,76098.6861956,58753.5522461
29.1602333644,78040.2186212,59136.6485792
29.2722449691,80062.6767353,59529.9344563
29.3846868378,82170.1715013,59933.73266
29.4975606234,84367.0584985,60348.3769355
29.6108679848,86657.9544418,60774.2124614
29.7246105875,89047.7549398,61211.5963425
